id|company_name|line_name|polygon|color|line_code
1|JR|山手線|[ { "lat": 35.62927, "lng": 139.73844 }, { "lat": 35.63014, "lng": 139.73843 }, { "lat": 35.63099, "lng": 139.73875 }, { "lat": 35.63225, "lng": 139.7394 }, { "lat": 35.63338, "lng": 139.7398 }, { "lat": 35.63517, "lng": 139.7405 }, { "lat": 35.63689, "lng": 139.7413 }, { "lat": 35.63785, "lng": 139.7417 }, { "lat": 35.63931, "lng": 139.74225 }, { "lat": 35.6414, "lng": 139.7429 }, { "lat": 35.64217, "lng": 139.74312 }, { "lat": 35.64303, "lng": 139.74357 }, { "lat": 35.64332, "lng": 139.74376 }, { "lat": 35.64376, "lng": 139.74418 }, { "lat": 35.6444, "lng": 139.74504 }, { "lat": 35.64528, "lng": 139.74677 }, { "lat": 35.64537, "lng": 139.74697 }, { "lat": 35.64611, "lng": 139.74824 }, { "lat": 35.64611, "lng": 139.74824 }, { "lat": 35.64766, "lng": 139.75153 }, { "lat": 35.64834, "lng": 139.75294 }, { "lat": 35.64888, "lng": 139.75371 }, { "lat": 35.64968, "lng": 139.7547 }, { "lat": 35.65021, "lng": 139.75514 }, { "lat": 35.65073, "lng": 139.75551 }, { "lat": 35.65196, "lng": 139.75609 }, { "lat": 35.6527, "lng": 139.75642 }, { "lat": 35.65357, "lng": 139.75666 }, { "lat": 35.65468, "lng": 139.75697 }, { "lat": 35.65468, "lng": 139.75697 }, { "lat": 35.65614, "lng": 139.75728 }, { "lat": 35.65614, "lng": 139.75728 }, { "lat": 35.65638, "lng": 139.75734 }, { "lat": 35.65678, "lng": 139.75745 }, { "lat": 35.65958, "lng": 139.75817 }, { "lat": 35.65987, "lng": 139.75824 }, { "lat": 35.66084, "lng": 139.75847 }, { "lat": 35.66147, "lng": 139.75857 }, { "lat": 35.66209, "lng": 139.7586 }, { "lat": 35.66291, "lng": 139.7586 }, { "lat": 35.66432, "lng": 139.75842 }, { "lat": 35.66558, "lng": 139.75826 }, { "lat": 35.66558, "lng": 139.75826 }, { "lat": 35.6672, "lng": 139.75814 }, { "lat": 35.6672, "lng": 139.75814 }, { "lat": 35.66821, "lng": 139.75817 }, { "lat": 35.66841, "lng": 139.7582 }, { "lat": 35.66863, "lng": 139.75826 }, { "lat": 35.66886, "lng": 139.75836 }, { "lat": 35.66913, "lng": 139.75851 }, { "lat": 35.67143, "lng": 139.7598 }, { "lat": 35.67163, "lng": 139.75991 }, { "lat": 35.67244, "lng": 139.76034 }, { "lat": 35.67274, "lng": 139.76054 }, { "lat": 35.67299, "lng": 139.76074 }, { "lat": 35.67336, "lng": 139.76116 }, { "lat": 35.67372, "lng": 139.7616 }, { "lat": 35.6741, "lng": 139.76206 }, { "lat": 35.6741, "lng": 139.76206 }, { "lat": 35.6741, "lng": 139.76206 }, { "lat": 35.6741, "lng": 139.76206 }, { "lat": 35.67448, "lng": 139.76254 }, { "lat": 35.67448, "lng": 139.76254 }, { "lat": 35.6756, "lng": 139.76398 }, { "lat": 35.6756, "lng": 139.76398 }, { "lat": 35.67597, "lng": 139.76444 }, { "lat": 35.67626, "lng": 139.76471 }, { "lat": 35.67662, "lng": 139.76499 }, { "lat": 35.67711, "lng": 139.76523 }, { "lat": 35.67711, "lng": 139.76523 }, { "lat": 35.67711, "lng": 139.76523 }, { "lat": 35.6778, "lng": 139.76552 }, { "lat": 35.67965, "lng": 139.76621 }, { "lat": 35.68228, "lng": 139.76716 }, { "lat": 35.68359, "lng": 139.76764 }, { "lat": 35.68359, "lng": 139.76764 }, { "lat": 35.68359, "lng": 139.76764 }, { "lat": 35.68586, "lng": 139.76849 }, { "lat": 35.6881, "lng": 139.76933 }, { "lat": 35.69096, "lng": 139.77054 }, { "lat": 35.69096, "lng": 139.77054 }, { "lat": 35.69258, "lng": 139.77121 }, { "lat": 35.69258, "lng": 139.77121 }, { "lat": 35.69345, "lng": 139.77159 }, { "lat": 35.69403, "lng": 139.77185 }, { "lat": 35.69494, "lng": 139.77229 }, { "lat": 35.69586, "lng": 139.77268 }, { "lat": 35.69635, "lng": 139.7728 }, { "lat": 35.69635, "lng": 139.7728 }, { "lat": 35.69635, "lng": 139.7728 }, { "lat": 35.69725, "lng": 139.77309 }, { "lat": 35.69772, "lng": 139.77292 }, { "lat": 35.69772, "lng": 139.77292 }, { "lat": 35.69872, "lng": 139.77335 }, { "lat": 35.69935, "lng": 139.77317 }, { "lat": 35.69935, "lng": 139.77317 }, { "lat": 35.70053, "lng": 139.77333 }, { "lat": 35.70174, "lng": 139.77355 }, { "lat": 35.70261, "lng": 139.77388 }, { "lat": 35.70334, "lng": 139.77407 }, { "lat": 35.70497, "lng": 139.77435 }, { "lat": 35.70632, "lng": 139.77457 }, { "lat": 35.70632, "lng": 139.77457 }, { "lat": 35.70807, "lng": 139.77486 }, { "lat": 35.70807, "lng": 139.77486 }, { "lat": 35.70911, "lng": 139.77493 }, { "lat": 35.71095, "lng": 139.7747 }, { "lat": 35.7112, "lng": 139.77474 }, { "lat": 35.71163, "lng": 139.77487 }, { "lat": 35.71439, "lng": 139.77664 }, { "lat": 35.71439, "lng": 139.77664 }, { "lat": 35.71439, "lng": 139.77664 }, { "lat": 35.71551, "lng": 139.77764 }, { "lat": 35.71646, "lng": 139.77847 }, { "lat": 35.71756, "lng": 139.77936 }, { "lat": 35.71829, "lng": 139.7797 }, { "lat": 35.71951, "lng": 139.77958 }, { "lat": 35.71998, "lng": 139.77936 }, { "lat": 35.72085, "lng": 139.77865 }, { "lat": 35.72085, "lng": 139.77865 }, { "lat": 35.72206, "lng": 139.77741 }, { "lat": 35.72206, "lng": 139.77741 }, { "lat": 35.72306, "lng": 139.77667 }, { "lat": 35.72368, "lng": 139.77601 }, { "lat": 35.72454, "lng": 139.77477 }, { "lat": 35.72524, "lng": 139.77399 }, { "lat": 35.72595, "lng": 139.77309 }, { "lat": 35.72638, "lng": 139.7727 }, { "lat": 35.72667, "lng": 139.77188 }, { "lat": 35.72667, "lng": 139.77188 }, { "lat": 35.7273, "lng": 139.77093 }, { "lat": 35.72853, "lng": 139.76956 }, { "lat": 35.72917, "lng": 139.76898 }, { "lat": 35.73012, "lng": 139.76818 }, { "lat": 35.73127, "lng": 139.76729 }, { "lat": 35.73241, "lng": 139.76656 }, { "lat": 35.73384, "lng": 139.76551 }, { "lat": 35.73584, "lng": 139.76342 }, { "lat": 35.73669, "lng": 139.76248 }, { "lat": 35.73669, "lng": 139.76248 }, { "lat": 35.73826, "lng": 139.76067 }, { "lat": 35.73826, "lng": 139.76067 }, { "lat": 35.73967, "lng": 139.759 }, { "lat": 35.73669, "lng": 139.76248 }, { "lat": 35.73826, "lng": 139.76067 }, { "lat": 35.73826, "lng": 139.76067 }, { "lat": 35.73863, "lng": 139.76023 }, { "lat": 35.7389, "lng": 139.75992 }, { "lat": 35.73967, "lng": 139.759 }, { "lat": 35.74006, "lng": 139.7585 }, { "lat": 35.74006, "lng": 139.7585 }, { "lat": 35.74048, "lng": 139.75683 }, { "lat": 35.74053, "lng": 139.75622 }, { "lat": 35.74046, "lng": 139.75559 }, { "lat": 35.74033, "lng": 139.75516 }, { "lat": 35.74017, "lng": 139.75475 }, { "lat": 35.73896, "lng": 139.75228 }, { "lat": 35.73799, "lng": 139.75035 }, { "lat": 35.73738, "lng": 139.74914 }, { "lat": 35.73738, "lng": 139.74914 }, { "lat": 35.73634, "lng": 139.74697 }, { "lat": 35.73634, "lng": 139.74697 }, { "lat": 35.73572, "lng": 139.74531 }, { "lat": 35.73534, "lng": 139.74435 }, { "lat": 35.73419, "lng": 139.74144 }, { "lat": 35.73419, "lng": 139.74144 }, { "lat": 35.73325, "lng": 139.73926 }, { "lat": 35.73325, "lng": 139.73926 }, { "lat": 35.7322, "lng": 139.73686 }, { "lat": 35.73157, "lng": 139.73539 }, { "lat": 35.731, "lng": 139.73372 }, { "lat": 35.73088, "lng": 139.73296 }, { "lat": 35.73087, "lng": 139.73229 }, { "lat": 35.7309, "lng": 139.73173 }, { "lat": 35.731, "lng": 139.73113 }, { "lat": 35.73117, "lng": 139.7304 }, { "lat": 35.73135, "lng": 139.72971 }, { "lat": 35.73154, "lng": 139.72893 }, { "lat": 35.73154, "lng": 139.72893 }, { "lat": 35.73203, "lng": 139.72695 }, { "lat": 35.73203, "lng": 139.72695 }, { "lat": 35.73276, "lng": 139.72422 }, { "lat": 35.73365, "lng": 139.72087 }, { "lat": 35.73399, "lng": 139.71958 }, { "lat": 35.73433, "lng": 139.71811 }, { "lat": 35.7345, "lng": 139.71732 }, { "lat": 35.73453, "lng": 139.71642 }, { "lat": 35.73435, "lng": 139.71532 }, { "lat": 35.73395, "lng": 139.7144 }, { "lat": 35.73295, "lng": 139.713 }, { "lat": 35.73225, "lng": 139.7125 }, { "lat": 35.731, "lng": 139.7117 }, { "lat": 35.72903, "lng": 139.7105 }, { "lat": 35.72618, "lng": 139.70915 }, { "lat": 35.72406, "lng": 139.70802 }, { "lat": 35.72181, "lng": 139.7068 }, { "lat": 35.72145, "lng": 139.7066 }, { "lat": 35.71933, "lng": 139.70596 }, { "lat": 35.71933, "lng": 139.70596 }, { "lat": 35.71875, "lng": 139.70578 }, { "lat": 35.71621, "lng": 139.70495 }, { "lat": 35.71535, "lng": 139.70466 }, { "lat": 35.71482, "lng": 139.70448 }, { "lat": 35.7141, "lng": 139.70423 }, { "lat": 35.7141, "lng": 139.70423 }, { "lat": 35.71349, "lng": 139.70403 }, { "lat": 35.71171, "lng": 139.70342 }, { "lat": 35.71171, "lng": 139.70342 }, { "lat": 35.71048, "lng": 139.70298 }, { "lat": 35.70933, "lng": 139.70258 }, { "lat": 35.70486, "lng": 139.70099 }, { "lat": 35.70322, "lng": 139.70054 }, { "lat": 35.70175, "lng": 139.70032 }, { "lat": 35.70175, "lng": 139.70032 }, { "lat": 35.70011, "lng": 139.70019 }, { "lat": 35.70011, "lng": 139.70019 }, { "lat": 35.6989, "lng": 139.70006 }, { "lat": 35.69775, "lng": 139.69986 }, { "lat": 35.69644, "lng": 139.69952 }, { "lat": 35.69572, "lng": 139.69942 }, { "lat": 35.6948, "lng": 139.69947 }, { "lat": 35.69392, "lng": 139.69967 }, { "lat": 35.69286, "lng": 139.69994 }, { "lat": 35.69167, "lng": 139.70004 }, { "lat": 35.69167, "lng": 139.70004 }, { "lat": 35.69167, "lng": 139.70004 }, { "lat": 35.68926, "lng": 139.70024 }, { "lat": 35.6889, "lng": 139.70034 }, { "lat": 35.68625, "lng": 139.70127 }, { "lat": 35.6851, "lng": 139.70176 }, { "lat": 35.6845, "lng": 139.70203 }, { "lat": 35.6845, "lng": 139.70203 }, { "lat": 35.68309, "lng": 139.70239 }, { "lat": 35.68309, "lng": 139.70239 }, { "lat": 35.68262, "lng": 139.70255 }, { "lat": 35.68201, "lng": 139.70278 }, { "lat": 35.68105, "lng": 139.70313 }, { "lat": 35.68039, "lng": 139.70331 }, { "lat": 35.67936, "lng": 139.70377 }, { "lat": 35.67842, "lng": 139.70384 }, { "lat": 35.67842, "lng": 139.70384 }, { "lat": 35.67842, "lng": 139.70384 }, { "lat": 35.67771, "lng": 139.70398 }, { "lat": 35.67667, "lng": 139.70413 }, { "lat": 35.67583, "lng": 139.70412 }, { "lat": 35.67489, "lng": 139.70399 }, { "lat": 35.67338, "lng": 139.70345 }, { "lat": 35.6722, "lng": 139.70295 }, { "lat": 35.6722, "lng": 139.70295 }, { "lat": 35.6711, "lng": 139.70264 }, { "lat": 35.67042, "lng": 139.70251 }, { "lat": 35.67042, "lng": 139.70251 }, { "lat": 35.66961, "lng": 139.70239 }, { "lat": 35.66891, "lng": 139.70232 }, { "lat": 35.6665, "lng": 139.70201 }, { "lat": 35.66349, "lng": 139.70164 }, { "lat": 35.66181, "lng": 139.70143 }, { "lat": 35.66023, "lng": 139.70123 }, { "lat": 35.65937, "lng": 139.70122 }, { "lat": 35.65907, "lng": 139.70129 }, { "lat": 35.6588, "lng": 139.70137 }, { "lat": 35.65785, "lng": 139.70174 }, { "lat": 35.65723, "lng": 139.70221 }, { "lat": 35.65723, "lng": 139.70221 }, { "lat": 35.65595, "lng": 139.70334 }, { "lat": 35.6549, "lng": 139.70427 }, { "lat": 35.65366, "lng": 139.70538 }, { "lat": 35.65298, "lng": 139.70597 }, { "lat": 35.65241, "lng": 139.70643 }, { "lat": 35.65193, "lng": 139.70691 }, { "lat": 35.65134, "lng": 139.70742 }, { "lat": 35.65065, "lng": 139.70791 }, { "lat": 35.64947, "lng": 139.70856 }, { "lat": 35.64804, "lng": 139.70937 }, { "lat": 35.64743, "lng": 139.70971 }, { "lat": 35.64743, "lng": 139.70971 }, { "lat": 35.64593, "lng": 139.71054 }, { "lat": 35.64593, "lng": 139.71054 }, { "lat": 35.64546, "lng": 139.71079 }, { "lat": 35.6449, "lng": 139.7111 }, { "lat": 35.64426, "lng": 139.71145 }, { "lat": 35.64361, "lng": 139.7118 }, { "lat": 35.64297, "lng": 139.7122 }, { "lat": 35.64224, "lng": 139.71261 }, { "lat": 35.64093, "lng": 139.71334 }, { "lat": 35.64093, "lng": 139.71334 }, { "lat": 35.64093, "lng": 139.71334 }, { "lat": 35.64012, "lng": 139.71354 }, { "lat": 35.63935, "lng": 139.7139 }, { "lat": 35.63878, "lng": 139.71427 }, { "lat": 35.63865, "lng": 139.71438 }, { "lat": 35.63865, "lng": 139.71438 }, { "lat": 35.63865, "lng": 139.71438 }, { "lat": 35.63855, "lng": 139.71447 }, { "lat": 35.63804, "lng": 139.71455 }, { "lat": 35.63702, "lng": 139.71479 }, { "lat": 35.63644, "lng": 139.71499 }, { "lat": 35.63644, "lng": 139.71499 }, { "lat": 35.63644, "lng": 139.71499 }, { "lat": 35.6361, "lng": 139.71505 }, { "lat": 35.63513, "lng": 139.71529 }, { "lat": 35.63452, "lng": 139.71544 }, { "lat": 35.63452, "lng": 139.71544 }, { "lat": 35.63395, "lng": 139.71557 }, { "lat": 35.63327, "lng": 139.71574 }, { "lat": 35.63284, "lng": 139.71585 }, { "lat": 35.63136, "lng": 139.71636 }, { "lat": 35.63136, "lng": 139.71636 }, { "lat": 35.63084, "lng": 139.71667 }, { "lat": 35.63027, "lng": 139.71713 }, { "lat": 35.62975, "lng": 139.71773 }, { "lat": 35.62944, "lng": 139.71829 }, { "lat": 35.62888, "lng": 139.71957 }, { "lat": 35.62862, "lng": 139.72015 }, { "lat": 35.62806, "lng": 139.7214 }, { "lat": 35.6278, "lng": 139.72186 }, { "lat": 35.62749, "lng": 139.72231 }, { "lat": 35.62727, "lng": 139.72262 }, { "lat": 35.62727, "lng": 139.72262 }, { "lat": 35.62672, "lng": 139.72321 }, { "lat": 35.62562, "lng": 139.72407 }, { "lat": 35.62526, "lng": 139.72436 }, { "lat": 35.62526, "lng": 139.72436 }, { "lat": 35.62446, "lng": 139.72496 }, { "lat": 35.62415, "lng": 139.72519 }, { "lat": 35.62262, "lng": 139.72628 }, { "lat": 35.62077, "lng": 139.72761 }, { "lat": 35.62077, "lng": 139.72761 }, { "lat": 35.61912, "lng": 139.72888 }, { "lat": 35.61912, "lng": 139.72888 }, { "lat": 35.61816, "lng": 139.72964 }, { "lat": 35.61777, "lng": 139.73002 }, { "lat": 35.6176, "lng": 139.73023 }, { "lat": 35.61748, "lng": 139.7304 }, { "lat": 35.61732, "lng": 139.73068 }, { "lat": 35.61725, "lng": 139.73081 }, { "lat": 35.61717, "lng": 139.73099 }, { "lat": 35.61709, "lng": 139.73119 }, { "lat": 35.617, "lng": 139.73149 }, { "lat": 35.61682, "lng": 139.73227 }, { "lat": 35.61677, "lng": 139.7328 }, { "lat": 35.61677, "lng": 139.7328 }, { "lat": 35.61684, "lng": 139.73342 }, { "lat": 35.61691, "lng": 139.73399 }, { "lat": 35.61704, "lng": 139.73444 }, { "lat": 35.61708, "lng": 139.73454 }, { "lat": 35.61729, "lng": 139.73508 }, { "lat": 35.61741, "lng": 139.73527 }, { "lat": 35.61761, "lng": 139.7356 }, { "lat": 35.61828, "lng": 139.73634 }, { "lat": 35.61869, "lng": 139.73668 }, { "lat": 35.61901, "lng": 139.73695 }, { "lat": 35.62031, "lng": 139.73753 }, { "lat": 35.6206, "lng": 139.73764 }, { "lat": 35.6226, "lng": 139.73812 }, { "lat": 35.6234, "lng": 139.73829 }, { "lat": 35.62455, "lng": 139.73855 }, { "lat": 35.62501, "lng": 139.73866 }, { "lat": 35.62549, "lng": 139.73881 }, { "lat": 35.62549, "lng": 139.73881 }, { "lat": 35.62608, "lng": 139.73883 }, { "lat": 35.62638, "lng": 139.73876 }, { "lat": 35.62669, "lng": 139.7387 }, { "lat": 35.627, "lng": 139.73863 }, { "lat": 35.62927, "lng": 139.73844 } ]|#99cc00|113
